book_id	user_id	rate	date
51985	35868914	4	Aug 07, 2015
51985	25683251	3	Jan 04, 2015
51985	1122151	5	Mar 08, 2010
51985	40382161	3	Jun 16, 2017
51985	34622220	4	Mar 30, 2015
51985	18383778	4	Apr 07, 2014
51985	18445970	4	Dec 28, 2017
51985	67926709	5	Sep 03, 2018
51985	8711518	5	Nov 29, 2016
51985	26706841	4	Aug 19, 2017
51985	22656442	4	Jul 17, 2015
51985	69053866	4	Nov 06, 2018
51985	43665577	5	Jun 30, 2015
51985	52692605	0	Apr 20, 2016
51985	2764185	3	Mar 12, 2011
51985	8639652	3	May 21, 2013
51985	17262906	3	Apr 30, 2014
51985	36697272	3	Aug 04, 2018
51985	44015489	5	Jun 25, 2017
51985	49867659	3	Dec 01, 2017
51985	58035793	3	Jun 09, 2018
51985	22341565	3	Mar 20, 2017
51985	11383902	2	Nov 16, 2015
51985	16796955	4	Mar 17, 2016
